org	id	likes	reviewer_url	reviewer	type	rating	date	review
Charleston Animal Society	171389	2	/users/profile/226935	RandolphCooper	Client Served	5	09/23/2013	I was fortunate enough to find my most recent canine companion through CAS. Their amazing staff and unmatched dedication saw that I was coupled with the perfect pup. My dog "Louis" arrived at CAS malnourished with matted hair, the trained staff brought my new bud back to perfect health and gave him a great haircut. I can't thank CAS enough for the latest addition to my family.  I strongly encourage members of the Charleston community to support this local jewel or perhaps pearl is more appropriate.                   Incredibly thankful,                                                  Randolph W. Cooper
Charleston Animal Society	290644	2	/users/profile/381005	Connie82	Client Served	5	05/23/2016	Charleston Animal Society is a wonderful organization. Finding homes for so many animals and prosecuting those who abuse animals.  I will always be greatful to CAS as I adopted my own sweet little terrier mix from them.  Huck is a great dog who we love dearly. 5 stars is too little for them.  I wish I could give 10.  
Charleston Animal Society	290561	2	/users/profile/380925	veniceman3	Client Served	5	05/22/2016	Charleston Animal Society helped me enjoy a much better life by pairing me with several great animals that I adopted.  I applaud the organization's leadership in the protection of animals and its willingness to help other organizations succeed.  Most of all, its integrity, as evidenced by its numerous awards and honors, makes our entire community proud!
Charleston Animal Society	290472	2	/users/profile/380812	WindGirl	Donor	5	05/20/2016	Thank you to this wonderful organization and the great job they do controlling the population of free roaming cats!  I am so proud of all the strategies that they employ to make sure that we remain a No Kill community.
Charleston Animal Society	244594	4	/users/profile/331540	Wendy119,	General Member of the Public	5	06/04/2015	I'm sure that you're being overwhelmed with responses after the world learning about Caitlyn. It's sad that such an unfortunate incident had to occur to bring to light what a wonderful gem you have in the Charleston Animal Society. As our societies slowly change and begin to realize that having opposable thumbs doesn't give us the right to inflict damage on the earth and its inhabitants, places like the Animal Society shine through as leaders. They walk the walk and talk the talk and the animals are the better off for them. Kudos CAS!!
Charleston Animal Society	290395	2	/users/profile/380718	Debbie1640	Client Served	5	05/19/2016	I've adopted two terrier mixes from Charleston Animal Society. The staff is knowledgeable and genuinely caring about matching the right animal with the right family. They are visible in the community and care for more than 19,000 animals every year. I am amazed.
Charleston Animal Society	289878		/users/profile/380137	leamest	General Member of the Public	1	05/13/2016	Me and family members trapped feral cats and paid for them to get spayed. Now all of them are sick and we took them to the vet and she said it's a bacterial infection from getting spayed. We took our house cats there too and both ended up getting sick after being spayed Also they were going to euthanize a cat that I brought it all because it had a hurt paw. Now that same cat I paid for all the expenses and it's in a great home. No kill is a lie and also they are making cats sick by not sterilizing their instruments. I have vet bills to prove it. 
Charleston Animal Society	280221		/users/profile/370060	Linda401	General Member of the Public	1	02/15/2016	Where are the 70 confiscated rabbits CEO of CAS?  70 confiscated domestic rabbits (helpless prey animals) have been hidden by both  Charleston Animal Society & Halifax Humane Society since 1/1/2016 and sent in c/o predator owners & undisclosed "farms" without spay and neuter.  Valid questions of concern remain unanswered. Why would (CAS) a no - kill shelter send 70 confiscated rabbits out of State to a kill shelter (Halifax) who states they have no room for more than 3 rabbits?  Upon arrival, Halifax immediately transferred the 70 rabbits to a Wildlife Ctr/predator owner that distributed them to his friends on 3 farms where they remain hidden.   Claiming to be Hero's and possibly sending neglected rabbits from one bad situation to another on farms that may have placed them into another bad situation is not acceptable.  Local rabbit rescue persons working with CAS and Rabbit Rescues to find placement for these rabbits when they were shot down. The Rabbit Community is asking for full transparency and proof these rabbits are in adoptive family homes As Promised in the media, spayed & neutered,alive, given proper medical care, not being used as food for predators or humans and not being bred for profit.  Read the facts here:https://www.change.org/p/joe-elmore-miguel-abi-hassan-where-are-the-69-neglected-rescued-rabbits
Charleston Animal Society	252796	1	/users/profile/340906	bkhughes	Donor	5	08/12/2015	This organization has made great strides for animal welfare and becoming a non-kill shelter. Thank you!
Charleston Animal Society	246599	1	/users/profile/333974	susan24426	Volunteer	5	06/28/2015	Thank you for doing what you have done & continue to  do to help the animals.
Charleston Animal Society	245903	1	/users/profile/333128	CMaylene	General Member of the Public	1	06/22/2015	Terrible of you to use and monger an injured dog to generate funds from the public, knowing all along thousands of the same exact breed, that are perfectly healthy are pts every single day in our shelters across the U.S. 
Charleston Animal Society	244732	2	/users/profile/331727	Cbriody	General Member of the Public	5	06/06/2015	I have been following the rescue of Caitlyn ever since seeing her story begin on CNN one week ago.  To see her as of today, after receiving tender loving care and expert surgical repair in the hands of the many wonderful people at both Charleston Animal Society and Veterinary Specialty Care of Mount Pleasant SC, well it's just amazing!  You are all angels!  Thank you for all that you do, every day.  You will forever be in my thoughts.  Caityln is a miracle and will bring her 'forever family' much joy and happiness!
Charleston Animal Society	244715	2	/users/profile/331704	TRAER	Volunteer	5	06/05/2015	MY HEART AND LOVE GOES OUT TO YOU FOR WHAT YOU DO EVERY DAY....I DO VOLUNTEER WORK IN RALEIGH, NC AND MY HEART CONSTANTLY BREAKS AT THE HEARTLESSNESS THAT I CONSTANTLY SEE.....I THINK THAT THERE SHOULD BE LAWS FOR PEOPLE WHO ABUSE ANIMALS...THEY SHOULD NEVER BE ALLOWED TO HAVE AN ANIMAL AGAIN....THEY HAVE ABUSED THAT RIGHT...AND THEY SHOULD BE JAILED....SOMEONE SHOULD BE TEACHING THESE PEOPLE THAT THERE ARE OTHER WAYS TO LIVE.....THIS ABUSE IS PASSED ON FROM ONE GENERATION TO THE NEXT AND IT NEEDS TO BE STOPPED......
Charleston Animal Society	244633	3	/users/profile/331594	Kathryn143	Volunteer	5	06/04/2015	I love your story about Caitlin and all that the doctors and staff have done to save her life from the horrible abuse she suffered.  THANK YOU!!!!
Charleston Animal Society	244631	2	/users/profile/331592	Rose31	Volunteer	5	06/04/2015	I just want to say that what you guys do is special in every way possible helping animals not to suffer this cruel harsh pet owners and have a chance TO LIVE happy and thriving lives is amazing. Many thanks to special people like you who go that extra mile to help something in need!
Charleston Animal Society	244594	4	/users/profile/331540	Wendy119,	General Member of the Public	5	06/04/2015	I'm sure that you're being overwhelmed with responses after the world learning about Caitlyn. It's sad that such an unfortunate incident had to occur to bring to light what a wonderful gem you have in the Charleston Animal Society. As our societies slowly change and begin to realize that having opposable thumbs doesn't give us the right to inflict damage on the earth and its inhabitants, places like the Animal Society shine through as leaders. They walk the walk and talk the talk and the animals are the better off for them. Kudos CAS!!
Charleston Animal Society	244574	3	/users/profile/331501	PiperSula	Donor	5	06/04/2015	Everyone at this animal hospital/shelter (and all no-kill shelters) are Angels sent from heaven to take care of our poor abused and homeless furry Angels here on earth.  Are world is a better place because of them!!! 
Charleston Animal Society	244557	3	/users/profile/331485	Ruth52	Volunteer	5	06/04/2015	God blesses your work each day. To see Caitlyn's progress after such a short time attests to the healing nature of your Entire staff. Thank you for giving hope to some of the worst abused dogs I've seen!
Charleston Animal Society	244554	2	/users/profile/331481	Bmh91	Volunteer	5	06/04/2015	There isn't enough words nor is there any word that could describe how meaningful everything you do is. I have always been an animal lover, grew up with the crazy animal house & currently have 4 dogs, a cat & a rabbit. I am always reading your posts & can't wish hard enough that there was a lot more places like this & people like you. To say I appreciate everything you do is a complete understatement. Thank you so much for everything you do! 
Charleston Animal Society	244551	1	/users/profile/331476	Cary K.	General Member of the Public	5	06/03/2015	Thank you for saving that poor dog that was taped around her mouth. I am so happy she can find great caring and kindness after such a vicious attack.
Charleston Animal Society	244529	4	/users/profile/331456	Daniel_A	General Member of the Public	5	06/03/2015	The Charleston Animal Society is a truly amazing love-filled charity making a meaningful impact to so many lives, both animal and human. Wonderful people indeed. 
Charleston Animal Society	244518	3	/users/profile/331440	Carmen V.	Donor	5	06/03/2015	This is a NO KILL shelter that takes in some of the worst cases of animal abuse and rehabilitates these fur babies back to health. They have amazingly dedicated people who need our help, and no amount is too small!!
Charleston Animal Society	244510	3	/users/profile/331433	Maria130	General Member of the Public	5	06/03/2015	Thanks for taking such wonderful care of Caitlyn and getting her the best help possible (it seems) in her time of need!!!  I hope she is able to bring some funds to help with her care and treatment.  Would loves the updates to make sure she is doing okay and also what if any sentence the criminal gets for doing this to her!
Charleston Animal Society	244502	2	/users/profile/331423	lindagregory752	General Member of the Public	5	06/03/2015	I only know how many times I've seen dogs rescued by this group. God bless their efforts. 
Charleston Animal Society	244472	3	/users/profile/331389	Janh	Volunteer	5	06/03/2015	Thank you for all you do to rescue animals , my pets are family .It breaks my heart to see any animal abused . Your facility is wonderful , Thank You!!!! Jan
Charleston Animal Society	244594	4	/users/profile/331540	Wendy119,	General Member of the Public	5	06/04/2015	I'm sure that you're being overwhelmed with responses after the world learning about Caitlyn. It's sad that such an unfortunate incident had to occur to bring to light what a wonderful gem you have in the Charleston Animal Society. As our societies slowly change and begin to realize that having opposable thumbs doesn't give us the right to inflict damage on the earth and its inhabitants, places like the Animal Society shine through as leaders. They walk the walk and talk the talk and the animals are the better off for them. Kudos CAS!!
Charleston Animal Society	244471	2	/users/profile/331388	Janet111	General Member of the Public	5	06/03/2015	A huge THANK YOU to the Charleston Animal Shelter for a fine job in treating Caitlyn,
Charleston Animal Society	244465	2	/users/profile/331379	El S.	General Member of the Public	5	06/03/2015	True animal lovers!  I want to thank them for all they do for our beloved companion animals.
Charleston Animal Society	244457	2	/users/profile/331371	Cindy176	General Member of the Public	5	06/03/2015	The C.A.S. has an exceptionally knowledgeable, compassionate and dedicated staff that works tirelessly to care for and find loving homes for scores of abandoned, abused, and neglected animals in the Charleston area. They are constantly using innovative techniques to engage the community in supporting the important work they are doing through direct donations, fundraising projects, special adoption programs, fostering, volunteering, TNR feral cat projects, and community outreach activities.
Charleston Animal Society	244454	3	/users/profile/331367	Tami P.	Volunteer	5	06/03/2015	You are the best of humanity and I have the highest respect for you!
Charleston Animal Society	244448	3	/users/profile/331359	JulieB123	General Member of the Public	5	06/02/2015	There is not enough thank yous in the world to say to you for all you are doing to help Caitlyn.  Truly the Lord's work.  
Charleston Animal Society	244447	3	/users/profile/331357	Susan382	General Member of the Public	5	06/02/2015	I have just heard about Caitlyn, what this man did is barbaric to say the least! A huge THANK YOU to the Charleston Animal Shelter for a fine job in treating Caitlyn, she is so full of love and is absolutely a happier dog! I pray a good home will be found for her! I wouldn't mind getting her myself, but I live in Georgia.
Charleston Animal Society	244446	2	/users/profile/331356	TEDelinski	General Member of the Public	5	06/02/2015	What these people have done no words could possibly express my deepest gratitude and appreciation for the care and love they have given Caitlyn and Louis. Thank you for rescuing these beautiful dogs.  I live in PA and can't thank you enough for all you do.
Charleston Animal Society	244444	4	/users/profile/331354	nolahorserider	General Member of the Public	5	06/02/2015	This facility is awesome.  We need more of these.  I am praying they can continue to help the dogs/cats that are thrown away by ignorant people.  They are caring and devoted to these animals.
Charleston Animal Society	244442	4	/users/profile/331352	Jennifer447	Donor	5	06/02/2015	They are doing wonderful work as witnessed by Caitlyn's recovery. 
Charleston Animal Society	244441	4	/users/profile/331351	Dona S.	Volunteer	5	06/02/2015	I am an advid animal lover and support people like you and your organization to take charge of a horrific situation and show these poor babies love, probably for the first time since they were taken from their mothers.  I read where this guy is already out on bond and has another dog in spite of the judges order that he cannot have anymore animals.  Since, he broke the conditions of his release are they going to save this next little victim before it's too late and take this guy back to jail  to serve his full sentence ?
Charleston Animal Society	244594	4	/users/profile/331540	Wendy119,	General Member of the Public	5	06/04/2015	I'm sure that you're being overwhelmed with responses after the world learning about Caitlyn. It's sad that such an unfortunate incident had to occur to bring to light what a wonderful gem you have in the Charleston Animal Society. As our societies slowly change and begin to realize that having opposable thumbs doesn't give us the right to inflict damage on the earth and its inhabitants, places like the Animal Society shine through as leaders. They walk the walk and talk the talk and the animals are the better off for them. Kudos CAS!!
Charleston Animal Society	244437	5	/users/profile/331346	Lee_49	General Member of the Public	5	06/02/2015	Thank you and God Bless everyone that has helped Caitlin and all the other animals you save!!
Charleston Animal Society	244435	7	/users/profile/331343	Regina15	Volunteer	5	06/02/2015	The Charleston Animal Society is a fantastic place for fur babies in distress. Adopting an animal should be a lifetime commitment, no exceptions except of course if the pet parent dies. All my life I have gotten my fur babies from shelters because they are so in need of love and care. The great thing is that love, care, and finding great forever families to adopt them is all in a day's love for these wondrous folks. I just can't  say enough great things about them. But, the way Caitlin looks today compared to how she looked on admission, just says it all.  Love is the most needed thing in the lives of dogs and humans.
Charleston Animal Society	244433	4	/users/profile/331341	Sandy94	General Member of the Public	5	06/02/2015	Where I live we have an "Animal Control" officer, that changes several times a year and they do nothing. I rescue animals and find them homes myself. I can barely make it on my own but I will not sit by & let an innocent animal be abused, starved whatever! So these people are so awesome and I look forward to reading their posts everyday. I would give anything to have a no kill shelter here in my town but unfortunately we dont. 12 innocent dogs were euthinized on Monday because thier "time was up". It makes me sick. I can't donate because I have to try and rescue the animals here in my town because with me they get a second chance with our messed up system they get a death sentence = no chance! Keep up the awesome work everyone has done with Caitlin she desereved her second chance. Thank YouSigned: A very loving,caring, and giving pet owner/rescuer
Charleston Animal Society	244430	6	/users/profile/331338	Pamela95	General Member of the Public	5	06/02/2015	Charleston Animal Society has done exceptionally caring work in the extreme cruelty cases of  Caitlyn and Louis, as well as saving countless other animal's lives.  Dog Bless you for all the you do!
Charleston Animal Society	244429	5	/users/profile/331337	Barbara215	General Member of the Public	5	06/02/2015	Thank you,thank you,thank you! May God Bless you all! Ms Caitlyn looks better already!
Charleston Animal Society	244427	4	/users/profile/331335	Leeb72	Volunteer	5	06/02/2015	I am following Caitlin's Story and the amazing work from the awesome people at Charleston Animal Society - Well done & please keep fighting the good fight ! What you have done for Caitlin is nothing short of a miracle. 
Charleston Animal Society	244426	4	/users/profile/331334	Abloft	General Member of the Public	5	06/02/2015	What you have done for Caitlin is beyond Amazing!!! Please find her an awesome family & home!  your Staff & Drs are beyond Amazing!!!
Charleston Animal Society	244425	4	/users/profile/331330	bauertj67	General Member of the Public	5	06/02/2015	This group is without a doubt simply stated---incredible. What they have done for Caitlin and so many other abused and neglected animals is worthy of our respect and support. Thank you for the work you do.
Charleston Animal Society	244423	1	/users/profile/331328	Kenneth N K.	Professional with expertise in this field	5	06/02/2015	While haven't had any personal dealings with your organization, I can appreciate the work that you do. My husband and I have been rescuing animals for over 10 years and we have seen our share of cruelty while working at our local shelter.
Charleston Animal Society	244422	2	/users/profile/331327	mwctx	General Member of the Public	5	06/02/2015	Because they continue to help animals that others would leave behind
Charleston Animal Society	244594	4	/users/profile/331540	Wendy119,	General Member of the Public	5	06/04/2015	I'm sure that you're being overwhelmed with responses after the world learning about Caitlyn. It's sad that such an unfortunate incident had to occur to bring to light what a wonderful gem you have in the Charleston Animal Society. As our societies slowly change and begin to realize that having opposable thumbs doesn't give us the right to inflict damage on the earth and its inhabitants, places like the Animal Society shine through as leaders. They walk the walk and talk the talk and the animals are the better off for them. Kudos CAS!!
Charleston Animal Society	244416	1	/users/profile/331321	Cski	General Member of the Public	5	06/02/2015	I just wanted to say thank you for taking such wonderful care of Caitlin.  So many people have been praying for her and it is people like your team that makes it a better place all our furry ones in need.  God Bless you all and please continue doing what you do!   
Charleston Animal Society	244413	1	/users/profile/331318	michellelovesdoggies	General Member of the Public	5	06/02/2015	Thank you, thank you, thank you!!!! There is a great need for a no-kill shelter. They have such a heart for animals. 
Charleston Animal Society	244411	1	/users/profile/331316	Ilovesun	General Member of the Public	5	06/02/2015	Thank you for helping the animals and being a no kill shelter.
Charleston Animal Society	244409		/users/profile/331314	Cecilia6	Volunteer	5	06/02/2015	Thank you for saving the animals ! And for saving Caitlin. You are our and the animals hero's. 
Charleston Animal Society	244404		/users/profile/331308	Paul165	General Member of the Public	5	06/02/2015	Thank You for taking care of Caitlyn, And for all the other animals you have helped over the years. Thank You for Being a no Kill Shelter, I know it takes a lot to do what you do, I am unemployed right now but will make a donation in the near future, Good Luck and God Bless each and everyone on your staff & the Animals.
Charleston Animal Society	244403		/users/profile/331307	Lazaro C.	General Member of the Public	5	06/02/2015	Loving what you guys are doing for the animals in need,   Glad you guys rescued her 
Charleston Animal Society	244401		/users/profile/331305	Amy_221	Volunteer	5	06/02/2015	Love what you are doing for all of these animals. Thank You
Charleston Animal Society	244397		/users/profile/331297	bv36	General Member of the Public	5	06/02/2015	I heard about this organisation because of Caitlyn the dog. God bless you, guys!
Charleston Animal Society	244391	1	/users/profile/331289	CASFan	General Member of the Public	5	06/02/2015	Bravo to this wonderful organization. I have been introduced to them through Caitlyn, but have since been reading up on them. They are a role model for all other shelters.
Charleston Animal Society	244388	1	/users/profile/331285	Priscilla C.	Volunteer	5	06/02/2015	So happy to see how you have helped Caitlin.  Thrilled to learn you were the first no kill shelter in the southeast.  Great model for the rest of the shelters.
Charleston Animal Society	244594	4	/users/profile/331540	Wendy119,	General Member of the Public	5	06/04/2015	I'm sure that you're being overwhelmed with responses after the world learning about Caitlyn. It's sad that such an unfortunate incident had to occur to bring to light what a wonderful gem you have in the Charleston Animal Society. As our societies slowly change and begin to realize that having opposable thumbs doesn't give us the right to inflict damage on the earth and its inhabitants, places like the Animal Society shine through as leaders. They walk the walk and talk the talk and the animals are the better off for them. Kudos CAS!!
Charleston Animal Society	244387	2	/users/profile/331284	hollywoodhopie	General Member of the Public	5	06/02/2015	Thank you soo much for what you have done and are continuing to do for Caitlyn. Makes me sad that anyone could hurt an animal and in such a horrible way. I thank God for ya'll. You give me hope! I pray she will be able to forget this terrible offense & find a loving family that will treat her right. God bless ya'll from your friend in Georgia
Charleston Animal Society	244384		/users/profile/331281	Miguel4	General Member of the Public	5	06/02/2015	Amazing organization showing respect, dedication, and overall the love for animals. You make the world a better place for everyone, two legged and four!! 
Charleston Animal Society	244380		/users/profile/331276	Jessica224	General Member of the Public	5	06/02/2015	Thanks for all the hard work y'all have been doing with all the dogs that come to you! God bless you all!!
Charleston Animal Society	244378		/users/profile/331274	zoid	General Member of the Public	5	06/02/2015	What a great organization, thanks for being lovely people.
Charleston Animal Society	244370		/users/profile/331269	Nancy209	Volunteer	5	06/02/2015	Thank you so much for all the tender loving care this beautiful fog, Caitlin is receiving.  I'm sure you handle all of the animals in your care the same way.  Please keep up the good work. I wish I could donate,  but I am unable to right now.  
Charleston Animal Society	244369		/users/profile/331268	ChristineK	General Member of the Public	5	06/02/2015	Thank you for your wonderful work and dedication!!!
Charleston Animal Society	244367	2	/users/profile/331265	sruddock	General Member of the Public	5	06/02/2015	The tremendous outpouring of support for both Louis and Caitlyn have brought the CAS to the forefront recently.  Many folks didn't know they existed until these stories went viral.  Charleston Animal Society has been a leader in the treatment, care, fostering & adoption process for many years and continues to better our community daily!  Truly an amazing group of people, helping amazing animals every day! 
Charleston Animal Society	244366		/users/profile/331264	jlshop12	General Member of the Public	5	06/02/2015	I heard of you through your care of Caitlyn. You are heroes!!!!
Charleston Animal Society	244364	1	/users/profile/331261	Tracymay2	Volunteer	5	06/02/2015	You guys rock!!! Thank you for all you do. Where would Caitlyn or any of the animals be without you guys!!
Charleston Animal Society	244353		/users/profile/331245	Kerry18	Volunteer	5	06/02/2015	Great job! Thank you for being a no kill advocate in the south
Charleston Animal Society	244594	4	/users/profile/331540	Wendy119,	General Member of the Public	5	06/04/2015	I'm sure that you're being overwhelmed with responses after the world learning about Caitlyn. It's sad that such an unfortunate incident had to occur to bring to light what a wonderful gem you have in the Charleston Animal Society. As our societies slowly change and begin to realize that having opposable thumbs doesn't give us the right to inflict damage on the earth and its inhabitants, places like the Animal Society shine through as leaders. They walk the walk and talk the talk and the animals are the better off for them. Kudos CAS!!
Charleston Animal Society	244352		/users/profile/331244	Christine142	Volunteer	5	06/02/2015	Thank you for all the care and dedication you do for all the sweet animals in your care. You guys Rock!
Charleston Animal Society	244349		/users/profile/331241	lbland	General Member of the Public	5	06/02/2015	You guys rock!!! Thank you for you do.  Where would Caitlyn be without you guys!! 
Charleston Animal Society	244346		/users/profile/331238	Sonya7	Volunteer	5	06/02/2015	God bless y'all for saving Caitlyn!!!! As well as all the other animals you take care of. 
Charleston Animal Society	244342	1	/users/profile/331235	Vap03	Volunteer	5	06/02/2015	I wish there were more organizations like your all over the world, we all deserve a chance.
Charleston Animal Society	244341		/users/profile/331234	Paige9	General Member of the Public	5	06/02/2015	Thank you for your compassion and love for all animals! Your efforts are truly appreciated, and make a world of difference to the animals you serve. God Bless.
Charleston Animal Society	244339		/users/profile/331232	margiedowning	General Member of the Public	5	06/02/2015	Wish there were more no kill organizations like you folks.  Just amazing the things you do to save furkids like Caitlyn who now has a look of hope & love in her eyes instead of broken and despair.  Thank you! 
Charleston Animal Society	244337		/users/profile/331229	Randi N.	Volunteer	5	06/02/2015	I e volunteered in a shelter before and if that baby had made it into that shelter she would have been euthanized immediately. You guys have done an amazing job with Caitlyn and people allOver the world are talking about how great your organization is. Good bless everyone of you !!!!!
Charleston Animal Society	244336		/users/profile/331228	jlcarey1	General Member of the Public	5	06/02/2015	I am very impressed by the educational programs, summer camps, volunteer opportunities and even BIRTHDAY PARTIES CAS provides to help educate the public and bring awareness to such an important issue, along with their most important no-kill philosophy. This is amazing work that they do all for the welfare of the animals!
Charleston Animal Society	244334	1	/users/profile/331225	Stacey49	Volunteer	5	06/02/2015	Thank you for setting the example for other communities and states that still have a long way to go in embracing the protection and care of God's creatures.  I am from a rural community in Kentucky where no-kill shelters are a rarity and large dogs in particular are picked up and turned in to these shelters at an alarming rate.  My husband and I have 7 rescue cats and 2 rescue dogs, all beautiful and loving.  It warms my heart to hear about the progress being made across the South.  Find out what is happening in your communities , people and make a stand.    God bless you.
